the_geom*GID*the_geom2*GID2*url*result
MULTIPOINT ((-56.1990923512868 -34.9086876592871))*799*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1990923512868,-34.9086876592871;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"fbatE|j_vIxBKX~IIVyAL{B|@YVaBj@QEyFvB_CXiFrC","legs":[{"steps":[],"distance":822.7,"duration":120.4,"summary":"","weight":120.4}],"distance":822.7,"duration":120.4,"weight_name":"routability","weight":120.4}],"waypoints":[{"hint":"1mICgP___38mAAAAawAAAAAAAAAAAAAABagZQsfch0IAAAAAAAAAACYAAABrAAAAAAAAAAAAAAArAAAAiXim_PRV6_1MeKb88FXr_QAA_wpldOdz","distance":5.591419,"name":"Florida","location":[-56.199031,-34.908684]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.1989418798131 -34.9099904870463))*802*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1989418798131,-34.9099904870463;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"ljatE`j_vIj@COeFwDTh@bQIVyALuCtAaBj@QEyFvB_CXiFrC","legs":[{"steps":[],"distance":1091.6,"duration":161.4,"summary":"","weight":161.4}],"distance":1091.6,"duration":161.4,"weight_name":"routability","weight":161.4}],"waypoints":[{"hint":"oGICgP___39NAAAAZwAAAAAAAAAAAAAAy1GaQvk4ykEAAAAAAAAAAE0AAABnAAAAAAAAAAAAAAArAAAAEnmm_N1Q6_3ieKb82lDr_QAA_wpldOdz","distance":4.398537,"name":"Florida","location":[-56.198894,-34.909987]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.1979605020425 -34.9087778877125))*811*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1979605020425,-34.9087778877125;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"xbatEvc_vI{Mp@FrB_ADSZCRVvJk@b@sGtBlA`FiAp@","legs":[{"steps":[],"distance":906,"duration":129.6,"summary":"","weight":129.6}],"distance":906,"duration":129.6,"weight_name":"routability","weight":129.6}],"waypoints":[{"hint":"42ICgP___38wAAAAagAAAAAAAAAAAAAAE-FDQu_1Y0IAAAAAAAAAADAAAABqAAAAAAAAAAAAAAArAAAADH2m_JxV6_23fKb8llXr_QAAPxZldOdz","distance":7.795217,"name":"Andes","location":[-56.197876,-34.908772]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.1989485780469 -34.9104495855068))*169*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1989485780469,-34.9104495855068;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"fmatExi_vIj@EScFmG\\h@bQIVyALuCtAaBj@QEyFvB_CXiFrC","legs":[{"steps":[],"distance":1138,"duration":160.5,"summary":"","weight":160.5}],"distance":1138,"duration":160.5,"weight_name":"routability","weight":160.5}],"waypoints":[{"hint":"yGICgP___38ZAAAAMgAAAAAAAAAAAAAAq_3LQVVRwUEAAAAAAAAAABkAAAAyAAAAAAAAAAAAAAArAAAAQnmm_BVP6_3beKb8Dk_r_QAA_wpldOdz","distance":9.443453,"name":"Florida","location":[-56.198846,-34.910443]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.200270753914 -34.9104212823912)) *391*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.200270753914,-34.9104212823912;-56.2030064750591,-34.9045263852339                                                     *{"code":"Ok","routes":[{"geometry":"~latEhr_vI_AVmOcC{ADW{D[MwBF[z@VlJk@b@sGtBlA`FiAp@","legs":[{"steps":[],"distance":1113.2,"duration":142.4,"summary":"","weight":142.4}],"distance":1113.2,"duration":142.4,"weight_name":"routability","weight":142.4}],"waypoints":[{"hint":"nmICgP___38LAAAAFgAAABgAAAAAAAAAm-kyQYdmJ0FQR7xBAAAAAAsAAAAWAAAAGAAAAAAAAAArAAAA7XOm_EFP6_2xc6b8K0_r_QQA_xRldOdz","distance":6.00111,"name":"Ciudadela","location":[-56.200211,-34.910399]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.1977895158138 -34.9103123371775))*530*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1977895158138,-34.9103123371775;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"llatErb_vI{EXh@bQIVyALuCtAaBj@QEyFvB_CXiFrC","legs":[{"steps":[],"distance":980.6,"duration":139.5,"summary":"","weight":139.5}],"distance":980.6,"duration":139.5,"weight_name":"routability","weight":139.5}],"waypoints":[{"hint":"e2ICgP___38cAAAAMAAAAAAAAAAAAAAAFXTgQZP7mkEAAAAAAAAAABwAAAAwAAAAAAAAAAAAAAArAAAAuH2m_J5P6_1ifab8mE_r_QAAPxZldOdz","distance":7.886261,"name":"Andes","location":[-56.197704,-34.910306]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.1978405257433 -34.9097397210381))*808*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.1978405257433,-34.9097397210381;-56.2030064750591,-34.9045263852339                                                    *{"code":"Ok","routes":[{"geometry":"xhatE`c_vIgBJh@bQIVyAL{B|@YVaBj@QEyFvB_CXiFrC","legs":[{"steps":[],"distance":916.7,"duration":133.1,"summary":"","weight":133.1}],"distance":916.7,"duration":133.1,"weight_name":"routability","weight":133.1}],"waypoints":[{"hint":"umICgP___38sAAAAZwAAAAAAAAAAAAAAyHoxQsPGaEIAAAAAAAAAACwAAABnAAAAAAAAAAAAAAArAAAAdn2m_NpR6_0vfab81FHr_QAALxZldOdz","distance":6.521575,"name":"Andes","location":[-56.19777,-34.909734]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.095403 -34.849700))              *0*MULTIPOINT ((-56.2030064750591 -34.9045263852339))* 791*http://localhost:5000/route/v1/driving/-56.095403,-34.849700;-56.2030064750591,-34.9045263852339                                                                  *{"code":"Ok","routes":[{"geometry":"tqusE|bkuIyAsDoCfBfV`f@`nBjr@`ThkB`K{Bfj@zLdZv[Npw@rSjt@rLvu@dNt^dEboAdCG~HnI|HlX`HrZ`Ah]hKxDxAfg@zF~RiAp@","legs":[{"steps":[],"distance":13404.6,"duration":1348.6,"summary":"","weight":1348.6}],"distance":13404.6,"duration":1348.6,"weight_name":"routability","weight":1348.6}],"waypoints":[{"hint":"d00CgH5NAoA2AQAALgAAAKkAAADOAAAAYDUBQ_t2lkHEtIxCHaKrQjYBAAAuAAAAqQAAAM4AAAArAAAAhw2o_E487P1VDaj8XDzs_QIAPwFldOdz","distance":4.830679,"name":"","location":[-56.095353,-34.849714]},{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]}]}
MULTIPOINT ((-56.2019632898583 -34.9034326894455))*439*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2019632898583,-34.9034326894455;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"pa`tEx}_vIj@QvAdG{ClA","legs":[{"steps":[],"distance":248.1,"duration":34.5,"summary":"","weight":34.5}],"distance":248.1,"duration":34.5,"weight_name":"routability","weight":34.5}],"waypoints":[{"hint":"Q2UCgP___390AAAAmwAAAAAAAAAAAAAA1tSaQgt1zEEAAAAAAAAAAHQAAACbAAAAAAAAAAAAAAArAAAAwmym_GJq6_0Vbab8d2rr_QAALwpldOdz","distance":7.933749,"name":"Juncal","location":[-56.202046,-34.903454]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2046510710521 -34.9031268366354))*447*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2046510710521,-34.9031268366354;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"r_`tEhn`vI`Q}GaAeEuHbEcDpA","legs":[{"steps":[],"distance":738.4,"duration":121.8,"summary":"","weight":121.8}],"distance":738.4,"duration":121.8,"weight_name":"routability","weight":121.8}],"waypoints":[{"hint":"AWUCgP___39IAAAAkQAAAAAAAAADAAAAXW5AQiNDQUIAAAAArqwDQEgAAACRAAAAAAAAAAMAAAArAAAAbWKm_J1r6_2VYqb8qWvr_QAA_wlldOdz","distance":3.889829,"name":"Juan Carlos Gómez","location":[-56.204691,-34.903139]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2030064750591 -34.9045263852339))*791*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2030064750591,-34.9045263852339;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"hh`tExc`vIkAn@cDpA","legs":[{"steps":[],"distance":145.8,"duration":21.8,"summary":"","weight":21.8}],"distance":145.8,"duration":21.8,"weight_name":"routability","weight":21.8}],"waypoints":[{"hint":"JGUCgP___39HAAAAjgAAAAAAAAAHAAAAMiQ9QjIkPUIAAAAAYR2UQEcAAACOAAAAAAAAAAcAAAArAAAAA2mm_DJm6_0Caab8Mmbr_QAAvxRldOdz","distance":0.091373,"name":"Bartolomé Mitre","location":[-56.203005,-34.904526]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2011451870391 -34.9054770544937))*436*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2011451870391,-34.9054770544937;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"jn`tEpx_vImJtCvAdG{ClA","legs":[{"steps":[],"distance":436.6,"duration":67,"summary":"","weight":67}],"distance":436.6,"duration":67,"weight_name":"routability","weight":67}],"waypoints":[{"hint":"-GQCgP___39FAAAAWgAAAC0AAAAAAAAAHC84QptVWkFlP-xBAAAAAEUAAABaAAAALQAAAAAAAAArAAAAAnCm_GZi6_1HcKb8e2Lr_QIAPxVldOdz","distance":6.721418,"name":"Juncal","location":[-56.201214,-34.905498]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2031761624543 -34.9061447932793))*780*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2031761624543,-34.9061447932793;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"lr`tE~d`vItH{Ck@aDcFhB_CXuHbEcDpA","legs":[{"steps":[],"distance":765.2,"duration":119.1,"summary":"","weight":119.1}],"distance":765.2,"duration":119.1,"weight_name":"routability","weight":119.1}],"waypoints":[{"hint":"G1MAgP___38VAAAAkQAAAAAAAACdAAAAwv5nQbqTo0IAAAAAWSzQQhUAAACRAAAAAAAAAJ0AAAArAAAAPGim_NZf6_1YaKb831_r_QAA3wlldOdz","distance":2.746372,"name":"Juan Carlos Gómez","location":[-56.203204,-34.906154]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2005600621251 -34.9041974408216))*787*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2005600621251,-34.9041974408216;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"bf`tEbt_vI]L~ArElA`FuC`BcDpA","legs":[{"steps":[],"distance":433.4,"duration":71.9,"summary":"","weight":71.9}],"distance":433.4,"duration":71.9,"weight_name":"routability","weight":71.9}],"waypoints":[{"hint":"72QCgP___38uAAAAQQAAAAAAAAAAAAAAFAc7Qo8-kEEAAAAAAAAAAC4AAABBAAAAAAAAAAAAAAArAAAAzXKm_I9n6_2Qcqb8e2fr_QAALxVldOdz","distance":5.99915,"name":"Ciudadela","location":[-56.200499,-34.904177]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2138249017594 -34.9080648930339))*406*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2138249017594,-34.9080648930339;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"h~`tE~fbvIjFeBfH}GeSy~@cFhB_CXuHbEcDpA","legs":[{"steps":[],"distance":1848.8,"duration":218.3,"summary":"","weight":218.3}],"distance":1848.8,"duration":218.3,"weight_name":"routability","weight":218.3}],"waypoints":[{"hint":"VmQCgP___38jAAAAUAAAAAAAAAAAAAAAoJAMQiGiNEIAAAAAAAAAACMAAABQAAAAAAAAAAAAAAArAAAAAT-m_HJY6_2_Pqb8X1jr_QAADwpldOdz","distance":6.388389,"name":"Juan Lindolfo Cuestas","location":[-56.213759,-34.908046]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2133258457883 -34.9068716512386))*758*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2133258457883,-34.9068716512386;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"`w`tEddbvIz@fDiEvAcFwRS_By@oCkEwRk@{AyC}DuAyIqAsFtJuCvAdG{ClA","legs":[{"steps":[],"distance":1844.6,"duration":220.3,"summary":"","weight":220.3}],"distance":1844.6,"duration":220.3,"weight_name":"routability","weight":220.3}],"waypoints":[{"hint":"_WMCgP___38WAAAAkwAAAAAAAAAAAAAAbFpzQXWfpUIAAAAAAAAAABYAAACTAAAAAAAAAAAAAAArAAAAvkCm_PJc6_2yQKb8CF3r_QAAbw9ldOdz","distance":2.67559,"name":"Piedras","location":[-56.213314,-34.906894]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2121832451139 -34.906584291769)) *759*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2121832451139,-34.906584291769;-56.2037051320068,-34.9033473696964                                                     *{"code":"Ok","routes":[{"geometry":"~t`tEt|avIxAg@bAfEkHrCaD{LS_By@oCkEwRk@{AyC}DuAyIqAsFtJuCvAdG{ClA","legs":[{"steps":[],"distance":1880.2,"duration":226.8,"summary":"","weight":226.8}],"distance":1880.2,"duration":226.8,"weight_name":"routability","weight":226.8}],"waypoints":[{"hint":"t2MCgP___38RAAAAYQAAAAsAAAAAAAAAi_U4QR0aVELF1OpAAAAAABEAAABhAAAACwAAAAAAAAArAAAAcUWm_D1e6_0pRab8KF7r_QEADwpldOdz","distance":6.979193,"name":"Maciel","location":[-56.212111,-34.906563]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2114435324665 -34.9081495557198))*761*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2114435324665,-34.9081495557198;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"z~`tEhxavIhLaEmPev@cFhB_CXuHbEcDpA","legs":[{"steps":[],"distance":1617.1,"duration":210.2,"summary":"","weight":210.2}],"distance":1617.1,"duration":210.2,"weight_name":"routability","weight":210.2}],"waypoints":[{"hint":"PGQCgP___38-AAAAkQAAAAAAAAAAAAAAAj0nQhS7WUIAAAAAAAAAAD4AAACRAAAAAAAAAAAAAAArAAAALEim_BNY6_0MSKb8Cljr_QAADwpldOdz","distance":3.089717,"name":"Maciel","location":[-56.211412,-34.908141]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2084331533173 -34.9047054507779))*420*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2084331533173,-34.9047054507779;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"ni`tE`favId@Q|@~DqCdAaEcQo@iAqAyAm@aAWgA}@qGqAsFtJuCvAdG{ClA","legs":[{"steps":[],"distance":1359.8,"duration":169.1,"summary":"","weight":169.1}],"distance":1359.8,"duration":169.1,"weight_name":"routability","weight":169.1}],"waypoints":[{"hint":"-GUCgP___39iAAAAhAAAAAAAAAAAAAAA1kKDQpQfsEEAAAAAAAAAAGIAAACEAAAAAAAAAAAAAAArAAAAm1Om_G9l6_3PU6b8f2Xr_QAA_wlldOdz","distance":5.072136,"name":"Zabala","location":[-56.208485,-34.904721]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2074027886161 -34.9048390829853))*426*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2074027886161,-34.9048390829853;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"bj`tEv~`vIcEzAi@mC]eAg@w@qAyAm@aAWgA}@qGqAsFtJuCvAdG{ClA","legs":[{"steps":[],"distance":1083.4,"duration":137.9,"summary":"","weight":137.9}],"distance":1083.4,"duration":137.9,"weight_name":"routability","weight":137.9}],"waypoints":[{"hint":"0FIAgP___39lAAAAkgAAAAAAAAAAAAAAKvKGQlL-60EAAAAAAAAAAGUAAACSAAAAAAAAAAAAAAArAAAAJVim_BFl6_3VV6b8-WTr_QAATxVldOdz","distance":7.779658,"name":"Misiones","location":[-56.207323,-34.904815]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2055764325393 -34.9037982069901))*431*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2055764325393,-34.9037982069901;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"tc`tErs`vIsB~@k@t@y@gAc@}A}@qGqAsFtJuCvAdG{ClA","legs":[{"steps":[],"distance":890.9,"duration":116.1,"summary":"","weight":116.1}],"distance":890.9,"duration":116.1,"weight_name":"routability","weight":116.1}],"waypoints":[{"hint":"62QCgP___38TAAAAXwAAAAAAAAAAAAAAx7dTQZnKR0IAAAAAAAAAABMAAABfAAAAAAAAAAAAAAArAAAAH1-m_Bdp6_34Xqb8Cmnr_QAAHxVldOdz","distance":3.844328,"name":"Ituzaingó","location":[-56.205537,-34.903785]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2064881927246 -34.9043200362557))*432*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2064881927246,-34.9043200362557;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"zf`tEby`vIvMaF_E{QuHbEcDpA","legs":[{"steps":[],"distance":871.4,"duration":141.8,"summary":"","weight":141.8}],"distance":871.4,"duration":141.8,"weight_name":"routability","weight":141.8}],"waypoints":[{"hint":"SVMAgP___38NAAAAkwAAAAAAAAAAAAAAoE8LQe9jskIAAAAAAAAAAA0AAACTAAAAAAAAAAAAAAArAAAAqVum_BVn6_1oW6b8AGfr_QAA7wlldOdz","distance":6.379838,"name":"Treinta y Tres","location":[-56.206423,-34.904299]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2044075022865 -34.9038627695769))*788*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2044075022865,-34.9038627695769;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"`d`tEfl`vIrL{EaAeEuHbEcDpA","legs":[{"steps":[],"distance":654.1,"duration":109.2,"summary":"","weight":109.2}],"distance":654.1,"duration":109.2,"weight_name":"routability","weight":109.2}],"waypoints":[{"hint":"VWUCgP___38yAAAAkwAAAAAAAAAAAAAAEewGQgBGgEIAAAAAAAAAADIAAACTAAAAAAAAAAAAAAArAAAAvGOm_Nto6_2IY6b8yWjr_QAA3wlldOdz","distance":5.153972,"name":"Juan Carlos Gómez","location":[-56.204356,-34.903845]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
MULTIPOINT ((-56.2073824079612 -34.9069599379384))*427*MULTIPOINT ((-56.2037051320068 -34.9033473696964))* 793*http://localhost:5000/route/v1/driving/-56.2073824079612,-34.9069599379384;-56.2037051320068,-34.9033473696964                                                    *{"code":"Ok","routes":[{"geometry":"pw`tEf_avIz@[yHe^uHbEcDpA","legs":[{"steps":[],"distance":816.8,"duration":133.6,"summary":"","weight":133.6}],"distance":816.8,"duration":133.6,"weight_name":"routability","weight":133.6}],"waypoints":[{"hint":"M2QCgP___39QAAAAhwAAAAAAAAAAAAAA609WQrwREUIAAAAAAAAAAFAAAACHAAAAAAAAAAAAAAArAAAA1lem_Kpc6_3qV6b8sFzr_QAA7wlldOdz","distance":1.944915,"name":"Zabala","location":[-56.207402,-34.906966]},{"hint":"LmUCgP___3-MAAAAlwAAAAAAAAAAAAAAuSi7QlPm1UAAAAAAAAAAAIwAAACXAAAAAAAAAAAAAAArAAAAeGam_N1q6_1HZqb8zWrr_QAAHxVldOdz","distance":4.816303,"name":"Bartolomé Mitre","location":[-56.203656,-34.903331]}]}
